date,breed,group,popularity_rank,height_avg,weight_avg,lifeexp_avg,energy_level,trainability_level,shedding_level,demeanor_level,baseline_pop_index,popularity_index,monthly_registrations
2019-08-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,50.19,23
2019-09-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,47.67,23
2019-10-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,43.48,19
2019-11-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,41.38,23
2019-12-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,43.0,24
2020-01-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,47.11,29
2020-02-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,47.82,18
2020-03-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,51.81,25
2020-04-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,56.0,24
2020-05-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,58.82,28
2020-06-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,55.73,29
2020-07-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,52.63,20
2020-08-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,50.23,24
2020-09-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,45.1,22
2020-10-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,42.69,15
2020-11-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,39.87,13
2020-12-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,42.99,25
2021-01-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,45.67,16
2021-02-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,50.97,28
2021-03-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,55.15,23
2021-04-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,57.56,24
2021-05-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,59.4,24
2021-06-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,57.06,29
2021-07-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,53.27,27
2021-08-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,49.0,31
2021-09-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,44.85,11
2021-10-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,41.09,15
2021-11-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,41.26,23
2021-12-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,42.16,24
2022-01-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,46.07,23
2022-02-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,49.45,12
2022-03-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,53.75,27
2022-04-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,56.34,25
2022-05-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,57.64,27
2022-06-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,54.48,25
2022-07-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,52.58,27
2022-08-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,50.6,24
2022-09-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,47.1,19
2022-10-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,44.32,20
2022-11-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,43.63,21
2022-12-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,44.66,24
2023-01-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,47.56,24
2023-02-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,50.92,32
2023-03-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,55.2,30
2023-04-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,60.65,29
2023-05-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,61.92,29
2023-06-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,58.09,27
2023-07-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,52.76,27
2023-08-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,48.93,32
2023-09-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,44.94,21
2023-10-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,41.53,27
2023-11-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,41.85,11
2023-12-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,43.0,17
2024-01-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,46.38,15
2024-02-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,49.11,17
2024-03-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,53.98,32
2024-04-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,55.74,23
2024-05-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,56.59,17
2024-06-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,56.35,24
2024-07-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,52.13,20
2024-08-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,48.09,17
2024-09-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,43.92,23
2024-10-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,41.15,15
2024-11-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,41.65,21
2024-12-01,Small Munsterlander Pointer,Foundation Stock Service,96,52.7,22.68,13.0,5,3,3,4,50.26,42.57,20
2018-01-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,37.48,14
2018-02-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,40.69,19
2018-03-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,45.32,20
2018-04-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,48.12,15
2018-05-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,49.37,23
2018-06-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,48.78,15
2018-07-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,45.07,21
2018-08-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,40.7,13
2018-09-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,34.87,14
2018-10-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,32.3,13
2018-11-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,33.04,19
2018-12-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,34.51,19
2019-01-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,38.1,16
2019-02-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,41.29,17
2019-03-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,45.35,24
2019-04-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,47.58,16
2019-05-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,48.78,16
2019-06-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,48.74,15
2019-07-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,46.06,22
2019-08-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,42.25,20
2019-09-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,36.38,17
2019-10-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,32.83,17
2019-11-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,32.68,17
2019-12-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,33.19,22
2020-01-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,38.02,21
2020-02-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,41.58,17
2020-03-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,45.48,29
2020-04-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,50.17,22
2020-05-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,52.58,21
2020-06-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,50.93,20
2020-07-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,47.57,18
2020-08-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,42.27,18
2020-09-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,37.15,21
2020-10-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,36.0,16
2020-11-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,35.62,21
2020-12-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,37.36,17
2021-01-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,39.61,19
2021-02-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,43.5,26
2021-03-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,45.13,15
2021-04-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,49.77,23
2021-05-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,49.8,21
2021-06-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,48.92,21
2021-07-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,46.29,16
2021-08-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,40.06,20
2021-09-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,34.97,17
2021-10-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,32.7,11
2021-11-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,32.32,18
2021-12-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,33.63,20
2022-01-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,36.43,20
2022-02-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,39.14,22
2022-03-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,43.93,24
2022-04-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,47.01,21
2022-05-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,48.42,21
2022-06-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,47.03,26
2022-07-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,44.45,20
2022-08-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,40.49,14
2022-09-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,34.89,10
2022-10-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,33.25,11
2022-11-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,32.24,19
2022-12-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,35.66,10
2023-01-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,39.39,17
2023-02-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,44.21,28
2023-03-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,49.07,24
2023-04-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,50.1,21
2023-05-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,50.78,20
2023-06-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,49.54,27
2023-07-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,47.41,13
2023-08-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,41.07,25
2023-09-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,37.73,14
2023-10-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,36.51,16
2023-11-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,36.8,20
2023-12-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,36.41,9
2024-01-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,39.63,15
2024-02-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,43.17,22
2024-03-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,46.23,12
2024-04-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,48.15,25
2024-05-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,48.62,24
2024-06-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,48.23,20
2024-07-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,45.21,21
2024-08-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,41.09,17
2024-09-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,38.73,16
2024-10-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,35.76,24
2024-11-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,34.38,14
2024-12-01,Smooth Fox Terrier,Terrier Group,123,38.1,7.48,13.5,4,3,3,4,36.13,34.56,18
2018-01-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,77.2,36
2018-02-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,79.88,32
2018-03-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,82.79,43
2018-04-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,86.57,45
2018-05-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,88.03,41
2018-06-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,86.66,43
2018-07-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,81.73,37
2018-08-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,78.64,33
2018-09-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,75.62,47
2018-10-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,72.85,35
2018-11-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,72.43,36
2018-12-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,74.94,40
2019-01-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,75.92,43
2019-02-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,78.98,26
2019-03-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,84.65,48
2019-04-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,87.06,45
2019-05-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,87.98,40
2019-06-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,86.76,36
2019-07-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,83.39,42
2019-08-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,79.49,38
2019-09-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,75.78,42
2019-10-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,72.99,38
2019-11-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,73.05,39
2019-12-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,73.61,32
2020-01-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,77.69,43
2020-02-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,81.85,45
2020-03-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,86.64,49
2020-04-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,87.27,38
2020-05-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,87.65,34
2020-06-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,86.49,40
2020-07-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,83.83,35
2020-08-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,77.39,34
2020-09-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,75.31,36
2020-10-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,73.12,38
2020-11-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,74.22,38
2020-12-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,74.73,32
2021-01-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,77.84,27
2021-02-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,82.0,42
2021-03-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,84.69,39
2021-04-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,89.16,42
2021-05-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,89.1,55
2021-06-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,86.54,44
2021-07-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,82.53,34
2021-08-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,80.34,41
2021-09-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,76.23,45
2021-10-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,73.0,42
2021-11-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,73.21,36
2021-12-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,74.91,34
2022-01-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,77.83,49
2022-02-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,82.91,32
2022-03-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,86.76,24
2022-04-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,90.07,49
2022-05-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,89.64,43
2022-06-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,89.86,33
2022-07-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,85.9,45
2022-08-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,81.35,38
2022-09-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,77.5,35
2022-10-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,75.29,36
2022-11-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,73.78,36
2022-12-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,75.1,29
2023-01-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,78.71,37
2023-02-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,82.64,36
2023-03-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,86.27,45
2023-04-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,87.58,34
2023-05-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,87.69,39
2023-06-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,89.39,40
2023-07-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,86.47,47
2023-08-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,80.94,31
2023-09-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,76.01,31
2023-10-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,71.23,30
2023-11-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,72.42,36
2023-12-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,73.32,44
2024-01-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,77.77,33
2024-02-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,82.04,41
2024-03-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,86.64,41
2024-04-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,89.41,49
2024-05-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,90.64,38
2024-06-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,89.46,45
2024-07-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,86.02,38
2024-08-01,Soft Coated Wheaten Terrier,Terrier Group,53,45.72,15.88,13.0,4,3,2,3,72.77,80.08,39
